FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-16152,3,3,0.7238
Galaxy10_DECals-dataset-07497,1,1,0.6516
Galaxy10_DECals-dataset-05134,1,1,0.9103
Galaxy10_DECals-dataset-15544,3,3,0.5
Galaxy10_DECals-dataset-07863,1,1,0.5683
Galaxy10_DECals-dataset-02614,0,2,0.6137
Galaxy10_DECals-dataset-08878,2,2,0.8813
Galaxy10_DECals-dataset-11415,2,2,0.8817
Galaxy10_DECals-dataset-14021,2,2,0.7976
Galaxy10_DECals-dataset-01649,0,0,0.4867
Galaxy10_DECals-dataset-14314,2,2,0.4488
Galaxy10_DECals-dataset-06270,1,1,0.6086
Galaxy10_DECals-dataset-06084,1,1,0.8143
Galaxy10_DECals-dataset-07867,1,3,0.4815
Galaxy10_DECals-dataset-09618,2,2,0.7717
Galaxy10_DECals-dataset-07344,1,2,0.4005
Galaxy10_DECals-dataset-06068,1,2,0.5755
Galaxy10_DECals-dataset-07664,1,1,0.3441
Galaxy10_DECals-dataset-16796,3,3,0.8667
Galaxy10_DECals-dataset-11589,2,2,0.5378
Galaxy10_DECals-dataset-04649,1,1,0.577
Galaxy10_DECals-dataset-06635,1,1,0.7779
Galaxy10_DECals-dataset-14965,3,3,0.5667
Galaxy10_DECals-dataset-10786,2,2,0.4167
Galaxy10_DECals-dataset-16905,3,3,0.9
Galaxy10_DECals-dataset-10762,2,1,0.7073
Galaxy10_DECals-dataset-09028,2,2,0.4931
Galaxy10_DECals-dataset-07907,1,1,0.7952
Galaxy10_DECals-dataset-07342,1,1,0.7979
Galaxy10_DECals-dataset-14782,3,2,0.5728
Galaxy10_DECals-dataset-12164,2,2,0.5984
Galaxy10_DECals-dataset-13278,2,2,0.6443
Galaxy10_DECals-dataset-09099,2,2,0.8263
Galaxy10_DECals-dataset-15990,3,1,0.5303
Galaxy10_DECals-dataset-08304,2,2,0.6456
Galaxy10_DECals-dataset-04763,1,1,0.5323
Galaxy10_DECals-dataset-04696,1,1,0.7186
Galaxy10_DECals-dataset-08033,2,2,0.4467
Galaxy10_DECals-dataset-17110,3,3,0.9667
Galaxy10_DECals-dataset-14773,3,3,0.5789
Galaxy10_DECals-dataset-15114,3,3,0.8667
Galaxy10_DECals-dataset-17539,3,3,0.5667
Galaxy10_DECals-dataset-05589,1,1,0.9222
Galaxy10_DECals-dataset-05738,1,1,0.7139
Galaxy10_DECals-dataset-11001,2,2,0.6689
Galaxy10_DECals-dataset-15474,3,3,1.0
Galaxy10_DECals-dataset-12467,2,2,0.5838
Galaxy10_DECals-dataset-06805,1,1,0.8515
Galaxy10_DECals-dataset-11169,2,1,0.5539
Galaxy10_DECals-dataset-13132,2,0,0.4895
Galaxy10_DECals-dataset-02389,0,2,0.5142
Galaxy10_DECals-dataset-14912,3,3,0.9667
Galaxy10_DECals-dataset-06571,1,1,0.656
Galaxy10_DECals-dataset-01698,0,2,0.3591
Galaxy10_DECals-dataset-14241,2,1,0.6336
Galaxy10_DECals-dataset-14355,2,2,0.8183
Galaxy10_DECals-dataset-10905,2,2,0.8396
Galaxy10_DECals-dataset-08386,2,2,0.7202
Galaxy10_DECals-dataset-05594,1,1,0.9333
Galaxy10_DECals-dataset-17440,3,3,0.8695
Galaxy10_DECals-dataset-07810,1,2,0.5008
Galaxy10_DECals-dataset-02265,0,0,0.3985
Galaxy10_DECals-dataset-02849,0,2,0.3833
Galaxy10_DECals-dataset-17161,3,3,0.4333
Galaxy10_DECals-dataset-08782,2,2,0.835
Galaxy10_DECals-dataset-13382,2,2,0.5447
Galaxy10_DECals-dataset-00412,0,2,0.5902
Galaxy10_DECals-dataset-00378,0,3,0.5408
Galaxy10_DECals-dataset-00005,0,1,0.886
Galaxy10_DECals-dataset-13716,2,2,0.4551
Galaxy10_DECals-dataset-13133,2,2,0.919
Galaxy10_DECals-dataset-16837,3,3,0.6333
Galaxy10_DECals-dataset-02546,0,0,0.4413
Galaxy10_DECals-dataset-06631,1,2,0.6111
Galaxy10_DECals-dataset-02625,0,2,0.4018
Galaxy10_DECals-dataset-06530,1,1,0.9549
Galaxy10_DECals-dataset-06331,1,1,0.458
Galaxy10_DECals-dataset-10044,2,2,0.57
Galaxy10_DECals-dataset-12204,2,2,0.5931
Galaxy10_DECals-dataset-13381,2,2,0.8532
Galaxy10_DECals-dataset-14183,2,2,0.8005
Galaxy10_DECals-dataset-14095,2,2,0.7975
Galaxy10_DECals-dataset-11455,2,2,0.7754
Galaxy10_DECals-dataset-00337,0,2,0.5588
Galaxy10_DECals-dataset-10631,2,2,0.7891
Galaxy10_DECals-dataset-05835,1,1,0.9082
Galaxy10_DECals-dataset-12423,2,2,0.8455
Galaxy10_DECals-dataset-07308,1,2,0.6561
Galaxy10_DECals-dataset-08265,2,2,0.6731
Galaxy10_DECals-dataset-15542,3,3,0.7667
Galaxy10_DECals-dataset-09527,2,2,0.5651
Galaxy10_DECals-dataset-10391,2,2,0.6864
Galaxy10_DECals-dataset-00775,0,1,0.6052
Galaxy10_DECals-dataset-00193,0,2,0.6115
Galaxy10_DECals-dataset-05241,1,2,0.6031
Galaxy10_DECals-dataset-04237,1,1,0.5637
Galaxy10_DECals-dataset-15131,3,3,0.9667
Galaxy10_DECals-dataset-01759,0,2,0.658
Galaxy10_DECals-dataset-01848,0,1,0.5611
Galaxy10_DECals-dataset-00253,0,0,0.5
Galaxy10_DECals-dataset-07158,1,1,0.8141
Galaxy10_DECals-dataset-03613,1,1,0.9962
Galaxy10_DECals-dataset-08375,2,2,0.8123
Galaxy10_DECals-dataset-09297,2,2,0.6536
Galaxy10_DECals-dataset-17291,3,3,0.8
Galaxy10_DECals-dataset-05128,1,1,0.6112
Galaxy10_DECals-dataset-06049,1,2,0.4519
Galaxy10_DECals-dataset-00517,0,1,0.5594
Galaxy10_DECals-dataset-02618,0,2,0.5493
Galaxy10_DECals-dataset-07570,1,1,0.4975
Galaxy10_DECals-dataset-08393,2,3,0.5368
Galaxy10_DECals-dataset-03862,1,1,0.4333
Galaxy10_DECals-dataset-10720,2,2,0.7806
Galaxy10_DECals-dataset-05521,1,1,0.7102
Galaxy10_DECals-dataset-00089,0,2,0.5417
Galaxy10_DECals-dataset-11155,2,2,0.7272
Galaxy10_DECals-dataset-07134,1,1,0.9184
Galaxy10_DECals-dataset-01191,0,2,0.3845
Galaxy10_DECals-dataset-04412,1,2,0.6359
Galaxy10_DECals-dataset-07969,2,2,0.5658
Galaxy10_DECals-dataset-17260,3,2,0.4449
Galaxy10_DECals-dataset-08217,2,2,0.5256
Galaxy10_DECals-dataset-01305,0,0,0.4507
Galaxy10_DECals-dataset-12580,2,2,0.9246
Galaxy10_DECals-dataset-16569,3,3,0.5764
Galaxy10_DECals-dataset-09801,2,1,0.3803
Galaxy10_DECals-dataset-16233,3,3,0.6667
Galaxy10_DECals-dataset-11569,2,2,0.4906
Galaxy10_DECals-dataset-17249,3,3,0.4147
Galaxy10_DECals-dataset-15635,3,3,0.72
Galaxy10_DECals-dataset-16211,3,3,0.8205
Galaxy10_DECals-dataset-04333,1,1,0.8643
Galaxy10_DECals-dataset-02630,0,2,0.5368
Galaxy10_DECals-dataset-01254,0,3,0.5333
Galaxy10_DECals-dataset-09846,2,2,0.9186
Galaxy10_DECals-dataset-09084,2,0,0.4411
Galaxy10_DECals-dataset-09096,2,2,0.9928
Galaxy10_DECals-dataset-16335,3,3,0.5972
Galaxy10_DECals-dataset-13455,2,2,0.7858
Galaxy10_DECals-dataset-17607,3,3,0.9667
Galaxy10_DECals-dataset-09876,2,3,0.55
Galaxy10_DECals-dataset-03049,1,1,0.6558
Galaxy10_DECals-dataset-13868,2,2,0.5647
Galaxy10_DECals-dataset-15643,3,3,0.8667
Galaxy10_DECals-dataset-05409,1,1,0.9052
Galaxy10_DECals-dataset-08163,2,3,0.5296
Galaxy10_DECals-dataset-02677,0,0,0.511
Galaxy10_DECals-dataset-13380,2,2,0.6423
Galaxy10_DECals-dataset-02393,0,2,0.4339
Galaxy10_DECals-dataset-15678,3,3,0.9333
Galaxy10_DECals-dataset-00633,0,2,0.4217
Galaxy10_DECals-dataset-15841,3,3,0.9
Galaxy10_DECals-dataset-07688,1,3,0.4667
Galaxy10_DECals-dataset-10086,2,2,0.5841
Galaxy10_DECals-dataset-09558,2,2,0.677
Galaxy10_DECals-dataset-13233,2,2,0.4332
Galaxy10_DECals-dataset-08565,2,2,0.4872
Galaxy10_DECals-dataset-06336,1,1,0.5656
Galaxy10_DECals-dataset-04016,1,1,0.9635
Galaxy10_DECals-dataset-01597,0,2,0.5305
Galaxy10_DECals-dataset-04771,1,1,0.762
Galaxy10_DECals-dataset-12414,2,1,0.6578
Galaxy10_DECals-dataset-05329,1,1,0.8208
Galaxy10_DECals-dataset-09773,2,2,0.7372
Galaxy10_DECals-dataset-06306,1,1,0.6515
Galaxy10_DECals-dataset-15429,3,3,0.7667
Galaxy10_DECals-dataset-12667,2,2,0.751
Galaxy10_DECals-dataset-08501,2,2,0.4072
Galaxy10_DECals-dataset-08809,2,2,0.7606
Galaxy10_DECals-dataset-10532,2,2,0.5748
Galaxy10_DECals-dataset-17681,3,3,0.8667
Galaxy10_DECals-dataset-04980,1,1,0.6893
Galaxy10_DECals-dataset-13511,2,2,0.8849
Galaxy10_DECals-dataset-06517,1,1,0.7264
Galaxy10_DECals-dataset-00469,0,2,0.5186
Galaxy10_DECals-dataset-07915,1,2,0.5124
Galaxy10_DECals-dataset-09762,2,2,0.6733
Galaxy10_DECals-dataset-09368,2,2,0.8434
Galaxy10_DECals-dataset-05807,1,1,0.4654
Galaxy10_DECals-dataset-02815,0,3,0.6333
Galaxy10_DECals-dataset-07433,1,1,0.8417
Galaxy10_DECals-dataset-07136,1,1,0.6691
Galaxy10_DECals-dataset-16502,3,3,0.5917
Galaxy10_DECals-dataset-17130,3,3,0.8333
Galaxy10_DECals-dataset-15396,3,3,1.0
Galaxy10_DECals-dataset-05275,1,0,0.8813
Galaxy10_DECals-dataset-03068,1,1,0.9635
Galaxy10_DECals-dataset-08813,2,2,0.6
Galaxy10_DECals-dataset-17636,3,3,0.5714
Galaxy10_DECals-dataset-11360,2,2,0.8784
Galaxy10_DECals-dataset-10715,2,2,0.692
Galaxy10_DECals-dataset-01122,0,1,0.8421
Galaxy10_DECals-dataset-11921,2,2,0.6828
Galaxy10_DECals-dataset-14913,3,3,0.7333
Galaxy10_DECals-dataset-08479,2,2,0.465
Galaxy10_DECals-dataset-09481,2,2,0.4795
Galaxy10_DECals-dataset-00357,0,2,0.4879
Galaxy10_DECals-dataset-07681,1,1,0.5887
Galaxy10_DECals-dataset-13281,2,2,0.7605
Galaxy10_DECals-dataset-05360,1,1,0.926
Galaxy10_DECals-dataset-14671,3,3,1.0
Galaxy10_DECals-dataset-05395,1,1,0.7709
Galaxy10_DECals-dataset-09507,2,2,0.4614
Galaxy10_DECals-dataset-05104,1,3,0.3333
Galaxy10_DECals-dataset-12398,2,1,0.4813
Galaxy10_DECals-dataset-10565,2,2,0.5569
Galaxy10_DECals-dataset-09043,2,2,0.8487
Galaxy10_DECals-dataset-15607,3,3,0.9333
Galaxy10_DECals-dataset-05437,1,1,0.864
Galaxy10_DECals-dataset-08604,2,2,0.6532
Galaxy10_DECals-dataset-11607,2,2,0.5236
Galaxy10_DECals-dataset-06792,1,1,0.6977
Galaxy10_DECals-dataset-04651,1,1,0.8219
Galaxy10_DECals-dataset-08269,2,2,0.5646
Galaxy10_DECals-dataset-11423,2,2,0.437
Galaxy10_DECals-dataset-15871,3,3,0.7333
Galaxy10_DECals-dataset-09396,2,2,0.7734
Galaxy10_DECals-dataset-16563,3,3,0.562
Galaxy10_DECals-dataset-16846,3,3,0.9333
Galaxy10_DECals-dataset-07657,1,3,0.7667
Galaxy10_DECals-dataset-01063,0,2,0.9933
Galaxy10_DECals-dataset-16684,3,3,0.9
Galaxy10_DECals-dataset-17173,3,3,0.8867
Galaxy10_DECals-dataset-02197,0,2,0.4543
Galaxy10_DECals-dataset-05771,1,1,0.4738
Galaxy10_DECals-dataset-09576,2,2,0.7763
Galaxy10_DECals-dataset-02081,0,2,0.6565
Galaxy10_DECals-dataset-00850,0,1,0.3545
Galaxy10_DECals-dataset-13484,2,2,0.7278
Galaxy10_DECals-dataset-09604,2,2,0.781
Galaxy10_DECals-dataset-06652,1,1,0.8756
Galaxy10_DECals-dataset-11899,2,1,0.786
Galaxy10_DECals-dataset-01396,0,1,0.3766
Galaxy10_DECals-dataset-03923,1,1,0.96
Galaxy10_DECals-dataset-06872,1,1,0.8359
Galaxy10_DECals-dataset-08556,2,2,0.689
Galaxy10_DECals-dataset-02613,0,3,0.7167
Galaxy10_DECals-dataset-06932,1,1,0.8949
Galaxy10_DECals-dataset-12838,2,2,0.7544
Galaxy10_DECals-dataset-09241,2,2,0.7595
Galaxy10_DECals-dataset-13014,2,2,0.5804
Galaxy10_DECals-dataset-16725,3,3,0.6
Galaxy10_DECals-dataset-05846,1,1,0.7491
Galaxy10_DECals-dataset-03709,1,1,0.7774
Galaxy10_DECals-dataset-03494,1,1,0.7379
Galaxy10_DECals-dataset-14262,2,2,0.7667
Galaxy10_DECals-dataset-02701,0,0,0.5106
Galaxy10_DECals-dataset-03139,1,1,0.993
Galaxy10_DECals-dataset-00130,0,3,0.5867
Galaxy10_DECals-dataset-05602,1,1,0.6917
Galaxy10_DECals-dataset-12509,2,2,0.7657
Galaxy10_DECals-dataset-14935,3,3,0.4667
Galaxy10_DECals-dataset-11488,2,2,0.7094
Galaxy10_DECals-dataset-12249,2,2,0.7978
Galaxy10_DECals-dataset-11232,2,2,0.7017
Galaxy10_DECals-dataset-00957,0,2,0.5833
Galaxy10_DECals-dataset-11210,2,2,0.7794
Galaxy10_DECals-dataset-02038,0,1,0.5379
Galaxy10_DECals-dataset-13118,2,2,0.7107
Galaxy10_DECals-dataset-15606,3,0,0.3333
Galaxy10_DECals-dataset-01136,0,0,0.8
Galaxy10_DECals-dataset-14141,2,2,0.3733
Galaxy10_DECals-dataset-06596,1,1,0.855
Galaxy10_DECals-dataset-08057,2,2,0.57
Galaxy10_DECals-dataset-02385,0,0,0.7062
Galaxy10_DECals-dataset-03521,1,1,0.992
Galaxy10_DECals-dataset-09847,2,2,0.9181
Galaxy10_DECals-dataset-12053,2,2,0.6927
Galaxy10_DECals-dataset-16004,3,3,0.4083
Galaxy10_DECals-dataset-15583,3,2,0.5603
Galaxy10_DECals-dataset-14794,3,3,1.0
Galaxy10_DECals-dataset-15697,3,3,0.8944
Galaxy10_DECals-dataset-00933,0,2,0.745
Galaxy10_DECals-dataset-04486,1,2,0.4397
Galaxy10_DECals-dataset-09114,2,2,0.6591
Galaxy10_DECals-dataset-00884,0,0,0.4694
Galaxy10_DECals-dataset-00683,0,1,0.9952
Galaxy10_DECals-dataset-05431,1,1,0.7201
Galaxy10_DECals-dataset-02745,0,2,0.4
Galaxy10_DECals-dataset-06979,1,2,0.4695
Galaxy10_DECals-dataset-10341,2,2,0.8237
Galaxy10_DECals-dataset-06446,1,1,0.7794
Galaxy10_DECals-dataset-02536,0,3,0.3667
Galaxy10_DECals-dataset-00117,0,2,0.7174
Galaxy10_DECals-dataset-04966,1,1,0.7205
Galaxy10_DECals-dataset-00773,0,2,0.6455
Galaxy10_DECals-dataset-16197,3,3,0.8
Galaxy10_DECals-dataset-13668,2,1,0.4357
Galaxy10_DECals-dataset-13462,2,1,0.5477
Galaxy10_DECals-dataset-13648,2,2,0.5415
Galaxy10_DECals-dataset-02006,0,0,0.6512
Galaxy10_DECals-dataset-04843,1,2,0.4565
Galaxy10_DECals-dataset-13626,2,2,0.513
Galaxy10_DECals-dataset-12581,2,2,0.5144
Galaxy10_DECals-dataset-00127,0,1,0.76
Galaxy10_DECals-dataset-11701,2,2,0.7709
Galaxy10_DECals-dataset-09717,2,2,0.6
Galaxy10_DECals-dataset-13572,2,0,0.3902
Galaxy10_DECals-dataset-08333,2,1,0.6382
Galaxy10_DECals-dataset-17473,3,3,0.9333
Galaxy10_DECals-dataset-07480,1,2,0.4975
Galaxy10_DECals-dataset-10168,2,2,0.5614
Galaxy10_DECals-dataset-14590,3,2,0.4652
Galaxy10_DECals-dataset-02693,0,0,0.5257
Galaxy10_DECals-dataset-10622,2,0,0.4393
Galaxy10_DECals-dataset-15881,3,3,0.7298
Galaxy10_DECals-dataset-14809,3,3,0.8
Galaxy10_DECals-dataset-07159,1,1,0.4544
Galaxy10_DECals-dataset-00255,0,2,0.504
Galaxy10_DECals-dataset-09870,2,2,0.7333
Galaxy10_DECals-dataset-08512,2,2,0.6522
Galaxy10_DECals-dataset-01354,0,0,0.4741
Galaxy10_DECals-dataset-02206,0,2,0.699
Galaxy10_DECals-dataset-01935,0,1,0.4108
Galaxy10_DECals-dataset-05436,1,1,0.8861
Galaxy10_DECals-dataset-15913,3,3,0.6667
Galaxy10_DECals-dataset-11107,2,2,0.8667
Galaxy10_DECals-dataset-09067,2,2,0.7
Galaxy10_DECals-dataset-10463,2,2,0.7535
Galaxy10_DECals-dataset-07104,1,1,0.7036
Galaxy10_DECals-dataset-14749,3,3,0.8333
Galaxy10_DECals-dataset-09695,2,0,0.3889
Galaxy10_DECals-dataset-05228,1,2,0.55
Galaxy10_DECals-dataset-16100,3,3,0.8867
Galaxy10_DECals-dataset-06201,1,1,0.5101
Galaxy10_DECals-dataset-12016,2,2,0.7231
Galaxy10_DECals-dataset-02145,0,2,0.4539
Galaxy10_DECals-dataset-10202,2,2,0.7846
Galaxy10_DECals-dataset-06322,1,1,0.5723
Galaxy10_DECals-dataset-13496,2,2,0.4299
Galaxy10_DECals-dataset-16965,3,3,0.7
Galaxy10_DECals-dataset-13083,2,2,0.8371
Galaxy10_DECals-dataset-15241,3,3,1.0
Galaxy10_DECals-dataset-07016,1,1,0.8254
Galaxy10_DECals-dataset-10405,2,2,0.4961
Galaxy10_DECals-dataset-00740,0,1,0.5263
Galaxy10_DECals-dataset-09355,2,2,0.4606
Galaxy10_DECals-dataset-03567,1,1,0.9565
Galaxy10_DECals-dataset-16198,3,3,0.4488
Galaxy10_DECals-dataset-02026,0,2,0.7667
Galaxy10_DECals-dataset-04172,1,1,0.8218
Galaxy10_DECals-dataset-04050,1,2,0.4899
Galaxy10_DECals-dataset-13044,2,3,1.0
Galaxy10_DECals-dataset-15814,3,3,0.8222
Galaxy10_DECals-dataset-17516,3,3,0.7641
Galaxy10_DECals-dataset-12550,2,2,0.7942
Galaxy10_DECals-dataset-11835,2,2,0.5559
Galaxy10_DECals-dataset-07231,1,1,0.9309
Galaxy10_DECals-dataset-08537,2,2,0.5789
Galaxy10_DECals-dataset-02152,0,0,0.8324
Galaxy10_DECals-dataset-10257,2,2,0.8661
Galaxy10_DECals-dataset-15905,3,0,0.29
Galaxy10_DECals-dataset-08076,2,2,0.6519
Galaxy10_DECals-dataset-00066,0,1,0.8408
Galaxy10_DECals-dataset-17037,3,3,0.9667
Galaxy10_DECals-dataset-01634,0,2,0.527
Galaxy10_DECals-dataset-02878,0,2,0.811
Galaxy10_DECals-dataset-11163,2,2,0.7523
Galaxy10_DECals-dataset-05558,1,2,0.5312
Galaxy10_DECals-dataset-17467,3,3,0.9333
Galaxy10_DECals-dataset-11292,2,2,0.6731
Galaxy10_DECals-dataset-17135,3,3,0.7333
Galaxy10_DECals-dataset-04933,1,1,0.6002
Galaxy10_DECals-dataset-14094,2,2,0.4815
Galaxy10_DECals-dataset-04962,1,1,0.9139
Galaxy10_DECals-dataset-04526,1,1,0.4534
Galaxy10_DECals-dataset-08332,2,2,0.8667
Galaxy10_DECals-dataset-12260,2,2,0.6025
Galaxy10_DECals-dataset-15971,3,3,0.5967
Galaxy10_DECals-dataset-07743,1,0,0.2928
Galaxy10_DECals-dataset-16958,3,3,0.8667
Galaxy10_DECals-dataset-01166,0,0,0.5023
Galaxy10_DECals-dataset-17419,3,0,0.425
Galaxy10_DECals-dataset-13609,2,2,0.7667
Galaxy10_DECals-dataset-09471,2,2,0.6821
Galaxy10_DECals-dataset-14473,3,3,0.9333
Galaxy10_DECals-dataset-10216,2,2,0.9608
Galaxy10_DECals-dataset-15516,3,3,0.6333
Galaxy10_DECals-dataset-07048,1,1,0.636
Galaxy10_DECals-dataset-04324,1,1,0.9527
Galaxy10_DECals-dataset-04490,1,1,0.8889
Galaxy10_DECals-dataset-17521,3,3,0.7883
Galaxy10_DECals-dataset-14340,2,2,0.6167
Galaxy10_DECals-dataset-08980,2,2,1.0
Galaxy10_DECals-dataset-06512,1,1,0.8
Galaxy10_DECals-dataset-08085,2,2,0.787
Galaxy10_DECals-dataset-10373,2,2,0.8531
Galaxy10_DECals-dataset-16103,3,3,0.4292
Galaxy10_DECals-dataset-00364,0,3,0.45
Galaxy10_DECals-dataset-07557,1,1,0.8374
Galaxy10_DECals-dataset-01853,0,0,0.5159
Galaxy10_DECals-dataset-00403,0,2,0.67
Galaxy10_DECals-dataset-13592,2,3,0.9333
Galaxy10_DECals-dataset-11823,2,2,0.4013
Galaxy10_DECals-dataset-10870,2,2,0.9545
Galaxy10_DECals-dataset-16323,3,2,0.45
Galaxy10_DECals-dataset-03705,1,2,0.45
Galaxy10_DECals-dataset-09172,2,2,0.8124
Galaxy10_DECals-dataset-02245,0,0,0.4667
Galaxy10_DECals-dataset-13863,2,2,0.6122
Galaxy10_DECals-dataset-09931,2,2,0.6667
Galaxy10_DECals-dataset-16951,3,3,0.9333
Galaxy10_DECals-dataset-13022,2,2,0.5212
Galaxy10_DECals-dataset-16749,3,3,0.8333
Galaxy10_DECals-dataset-06943,1,0,0.3453
Galaxy10_DECals-dataset-14389,2,0,0.9611
Galaxy10_DECals-dataset-02214,0,2,0.5741
Galaxy10_DECals-dataset-02343,0,1,0.8736
Galaxy10_DECals-dataset-11796,2,2,0.9333
Galaxy10_DECals-dataset-06169,1,1,0.613
Galaxy10_DECals-dataset-09944,2,2,0.5778
Galaxy10_DECals-dataset-09244,2,2,0.7311
Galaxy10_DECals-dataset-10142,2,2,0.9877
Galaxy10_DECals-dataset-08389,2,2,0.4589
Galaxy10_DECals-dataset-07291,1,1,0.9082
Galaxy10_DECals-dataset-15141,3,3,0.6464
Galaxy10_DECals-dataset-07245,1,2,0.4211
Galaxy10_DECals-dataset-00996,0,1,0.5986
Galaxy10_DECals-dataset-12438,2,2,0.8865
Galaxy10_DECals-dataset-01633,0,3,0.4667
Galaxy10_DECals-dataset-09326,2,2,0.5884
Galaxy10_DECals-dataset-05697,1,1,0.8862
Galaxy10_DECals-dataset-00095,0,0,0.4161
Galaxy10_DECals-dataset-06832,1,1,0.7022
Galaxy10_DECals-dataset-05057,1,1,0.8316
Galaxy10_DECals-dataset-00918,0,1,0.859
Galaxy10_DECals-dataset-03219,1,1,0.8599
Galaxy10_DECals-dataset-16747,3,3,0.7
Galaxy10_DECals-dataset-05701,1,1,0.8694
Galaxy10_DECals-dataset-05120,1,1,0.7074
Galaxy10_DECals-dataset-16779,3,3,0.7333
Galaxy10_DECals-dataset-08426,2,2,0.4949
Galaxy10_DECals-dataset-09252,2,2,0.9087
Galaxy10_DECals-dataset-07661,1,1,0.3277
Galaxy10_DECals-dataset-16363,3,3,0.4333
Galaxy10_DECals-dataset-01899,0,3,0.3333
Galaxy10_DECals-dataset-00003,0,2,0.6347
Galaxy10_DECals-dataset-09713,2,2,0.7446
Galaxy10_DECals-dataset-12400,2,1,0.7838
Galaxy10_DECals-dataset-03600,1,1,0.9979
Galaxy10_DECals-dataset-08860,2,1,0.4795
Galaxy10_DECals-dataset-16797,3,3,0.7
Galaxy10_DECals-dataset-16926,3,3,0.8
Galaxy10_DECals-dataset-01843,0,0,0.7687
Galaxy10_DECals-dataset-12368,2,2,0.4805
Galaxy10_DECals-dataset-11182,2,2,0.5896
Galaxy10_DECals-dataset-09356,2,2,0.6406
Galaxy10_DECals-dataset-11062,2,2,0.7162
Galaxy10_DECals-dataset-03243,1,1,0.9796
Galaxy10_DECals-dataset-10173,2,2,0.9971
Galaxy10_DECals-dataset-15055,3,3,1.0
Galaxy10_DECals-dataset-04171,1,1,0.9321
Galaxy10_DECals-dataset-09700,2,1,0.6692
Galaxy10_DECals-dataset-04071,1,1,0.8626
Galaxy10_DECals-dataset-16568,3,1,0.3515
Galaxy10_DECals-dataset-07998,2,2,0.8562
Galaxy10_DECals-dataset-17367,3,3,0.4
Galaxy10_DECals-dataset-08326,2,2,0.9167
Galaxy10_DECals-dataset-11708,2,2,0.6083
Galaxy10_DECals-dataset-14216,2,2,0.4972
Galaxy10_DECals-dataset-16931,3,3,0.9
Galaxy10_DECals-dataset-16638,3,3,0.9667
Galaxy10_DECals-dataset-02143,0,1,0.6646
Galaxy10_DECals-dataset-12305,2,0,0.5062
Galaxy10_DECals-dataset-10987,2,2,0.6759
Galaxy10_DECals-dataset-13318,2,1,0.3648
Galaxy10_DECals-dataset-12359,2,3,0.7333
Galaxy10_DECals-dataset-01012,0,2,0.7429
Galaxy10_DECals-dataset-06971,1,1,0.4424
Galaxy10_DECals-dataset-03594,1,1,0.9248
Galaxy10_DECals-dataset-00125,0,2,0.3119
Galaxy10_DECals-dataset-12555,2,2,0.6755
Galaxy10_DECals-dataset-05732,1,1,0.8076
Galaxy10_DECals-dataset-09094,2,2,0.9589
Galaxy10_DECals-dataset-12012,2,2,0.7737
Galaxy10_DECals-dataset-01092,0,0,0.6
Galaxy10_DECals-dataset-07519,1,2,0.6258
Galaxy10_DECals-dataset-00502,0,1,0.8378
Galaxy10_DECals-dataset-10832,2,2,0.5865
Galaxy10_DECals-dataset-06426,1,1,0.8241
Galaxy10_DECals-dataset-15163,3,3,0.7167
Galaxy10_DECals-dataset-16536,3,3,0.6269
Galaxy10_DECals-dataset-15715,3,3,0.9333
Galaxy10_DECals-dataset-09387,2,2,0.5328
Galaxy10_DECals-dataset-01015,0,2,0.7976
Galaxy10_DECals-dataset-03675,1,1,0.9639
Galaxy10_DECals-dataset-04932,1,1,0.5829
Galaxy10_DECals-dataset-07691,1,3,0.3704
Galaxy10_DECals-dataset-09573,2,1,0.443
Galaxy10_DECals-dataset-02547,0,0,0.3671
Galaxy10_DECals-dataset-16845,3,3,0.8333
Galaxy10_DECals-dataset-08804,2,2,0.9915
Galaxy10_DECals-dataset-00640,0,2,0.4831
Galaxy10_DECals-dataset-17686,3,3,0.4988
Galaxy10_DECals-dataset-04531,1,1,0.8752
Galaxy10_DECals-dataset-16855,3,3,0.6667
Galaxy10_DECals-dataset-00153,0,3,0.3075
Galaxy10_DECals-dataset-06096,1,1,0.4565
Galaxy10_DECals-dataset-13574,2,3,0.5667
Galaxy10_DECals-dataset-14136,2,2,0.7078
Galaxy10_DECals-dataset-12271,2,2,0.7398
Galaxy10_DECals-dataset-02074,0,0,0.4974
Galaxy10_DECals-dataset-03294,1,1,0.9174
Galaxy10_DECals-dataset-13035,2,2,0.6298
Galaxy10_DECals-dataset-11779,2,2,0.8771
Galaxy10_DECals-dataset-10367,2,2,0.8912
Galaxy10_DECals-dataset-04323,1,1,0.7
Galaxy10_DECals-dataset-11706,2,2,0.4989
Galaxy10_DECals-dataset-07594,1,1,0.5679
Galaxy10_DECals-dataset-05531,1,1,0.8262
Galaxy10_DECals-dataset-03528,1,1,0.8161
Galaxy10_DECals-dataset-09849,2,2,0.9417
Galaxy10_DECals-dataset-01482,0,3,0.5433
Galaxy10_DECals-dataset-04198,1,1,0.9975
Galaxy10_DECals-dataset-05414,1,1,0.8315
Galaxy10_DECals-dataset-03657,1,1,0.662
Galaxy10_DECals-dataset-07454,1,1,0.5822
Galaxy10_DECals-dataset-15650,3,3,0.9667
Galaxy10_DECals-dataset-06240,1,1,0.8326
Galaxy10_DECals-dataset-17559,3,3,0.7606
